# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec  8 19:54:38 2023
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
# CONSTRAINT:  order by pl_rade asc
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
#
pl_name	default_flag	pl_rade	pl_radeerr1	pl_radeerr2	pl_masse	pl_masseerr1	pl_masseerr2
HD 9446 b	1						
HD 9446 c	1						
HD 94771 b	1						
HD 94834 b	1						
HD 95086 b	1				1589.00000	636.00000	-636.00000
HD 95089 b	1						
HD 95089 c	1						
HD 95127 b	1						
HD 95544 b	1				1913.64484	513.61071	-81.99973
HD 95735 c	1						
HD 95872 b	1						
HD 96063 b	1						
HD 96127 b	1						
HD 96167 b	1						
HD 96700 b	1						
HD 96700 c	1						
HD 96700 d	1						
HD 96992 b	1						
HD 97037 b	1				6707.76853	622.94368	-657.90480
HD 97048 b	1				794.57500	158.91500	-158.91500
HD 98219 b	1						
HD 98649 b	1				2665.30902	625.16848	-452.90548
HD 98736 b	1						
HD 99109 b	1						
HD 99283 b	1						
HD 99492 b	1						
HD 99492 c	1						
HD 99706 b	1						
HD 99706 c	1						
HIP 105854 b	1						
HIP 107772 b	1						
HIP 107773 b	1						
HIP 109384 b	1						
HIP 109600 b	1						
HIP 114933 b	1						
HIP 12961 b	1						
HIP 14810 b	1						
HIP 14810 c	1						
HIP 14810 d	1						
HIP 19976 b	1						
HIP 21152 b	1				7627.88177	1906.97044	-1271.31363
HIP 34222 b	1						
HIP 35173 b	1						
HIP 35965 b	1				2589.98369	1374.29003	-970.96578
HIP 38594 b	1						
HIP 38594 c	1						
HIP 41378 b	1						
HIP 41378 c	1						
HIP 41378 d	1						
HIP 41378 e	1						
HIP 41378 f	1						
HIP 4845 b	1						
HIP 48714 b	1						
HIP 5158 b	1						
HIP 5158 c	1						
HIP 54373 b	1						
HIP 54373 c	1						
HIP 54597 b	1				762.78818	127.13136	-63.56568
HIP 55507 b	1				2585.53409	792.02839	-546.34703
HIP 56640 b	1				2151.69832	590.84301	-385.52586
HIP 57274 b	1						
HIP 57274 c	1						
HIP 57274 d	1						
HIP 5763 b	1						
HIP 63242 b	1						
HIP 65407 b	1						
HIP 65407 c	1						
HIP 65891 b	1				1871.37366	240.59610	-89.94544
HIP 66074 b	1				1589.14204	635.65681	-635.65681
HIP 67537 b	1				4309.11754	1608.84740	-757.70292
HIP 67851 b	1						
HIP 67851 c	1				2204.77566	649.95909	-164.63511
HIP 70849 b	1				1430.22783	127.13136	-95.34852
HIP 71135 b	1						
HIP 74890 b	1						
HIP 75092 b	1						
HIP 78530 b	1				7300.00000	300.00000	-300.00000
HIP 79098 AB b	1				6515.51500	1430.23500	-1430.23500
HIP 79431 b	1						
HIP 81208 C b	1				4703.86042	127.13136	-127.13136
HIP 8541 b	1				2451.72833	602.28483	-32.73633
HIP 86221 b	1						
HIP 90988 b	1						
HIP 91258 b	1						
HIP 948 b	1				6547.26518	3132.51678	-2705.67323
HIP 97166 c	1						
HIP 97233 b	1				6098.17365	1157.84889	-102.97640
HIP 99770 b	1				5117.03735	1716.27340	-1589.14204
HN Lib b	1						
HR 5183 b	1						
HR 810 b	1						
HU Aqr AB b	1						
HU Aqr AB c	1						
IC 4651 9122 b	1						
K2-111 c	1						
K2-18 c	1						
K2-2016-BLG-0005L b	1				349.61125	28.60456	-28.60456
K2-312 c	1						
KELT-6 c	1						
KIC 10001893 b	1						
KIC 10001893 c	1						
KIC 10001893 d	1						
KIC 10068024 b	1						
KIC 3526061 b	1						
KIC 5095269 b	1				2445.06619	17.16282	-17.16282
KIC 5479689 b	1						
KIC 7917485 b	1						
KIC 8121913 b	1						
KMT-2016-BLG-0212L b	1				5700.00000	6000.00000	-3500.00000
KMT-2016-BLG-1105L b	1				2.32000	7.43000	-1.56000
KMT-2016-BLG-1107L b	1				1043.00000	1102.00000	-583.00000
KMT-2016-BLG-1397L b	1				2200.00000	1700.00000	-1400.00000
KMT-2016-BLG-1820L b	1				1450.00000	1600.00000	-680.00000
KMT-2016-BLG-1836L b	1				700.00000	600.00000	-350.00000
KMT-2016-BLG-2142L b	1				4923.00000	7943.00000	-2730.00000
KMT-2016-BLG-2364L b	1				1250.00000	1000.00000	-690.00000
KMT-2016-BLG-2397L b	1				836.00000	375.00000	-391.00000
KMT-2016-BLG-2605L b	1				245.04570	375.99101	-127.44919
KMT-2017-BLG-0165L b	1				34.00000	15.00000	-12.00000
KMT-2017-BLG-0428L b	1				5.59000	3.57000	-2.83000
KMT-2017-BLG-0673L b	1				1166.43025	689.68764	-657.90480
KMT-2017-BLG-1003L b	1				5.19000	5.39000	-2.80000
KMT-2017-BLG-1038L b	1				640.00000	640.00000	-350.00000
KMT-2017-BLG-1146L b	1				230.00000	250.00000	-130.00000
KMT-2017-BLG-1194L b	1				3.54000	1.95000	-1.63000
KMT-2017-BLG-2509L b	1				664.26137	533.95172	-400.46379
KMT-2018-BLG-0029L b	1				7.59000	0.75000	-0.69000
KMT-2018-BLG-0030L b	1				460.85119	390.92894	-279.68900
KMT-2018-BLG-0087L b	1				73.10053	101.70509	-38.13941
KMT-2018-BLG-0247L b	1				670.61794	664.26137	-330.54154
KMT-2018-BLG-0748L b	1				60.00000	89.00000	-32.00000
KMT-2018-BLG-1025L b	1				6.05900	8.21000	-3.32100
KMT-2018-BLG-1292L b	1				1400.00000	290.00000	-210.00000
KMT-2018-BLG-1743L b	1				77.86796	107.74383	-42.90683
KMT-2018-BLG-1976L b	1				705.57906	425.89007	-384.57237
KMT-2018-BLG-1988L b	1				5.56000	3.84000	-2.84000
KMT-2018-BLG-1990L b	1				111.00000	42.00000	-28.00000
KMT-2018-BLG-1996L b	1				346.43296	203.41018	-190.69704
KMT-2018-BLG-2602L b	1				365.50267	232.01474	-200.23190
KMT-2019-BLG-0253L b	1				9.20000	5.00000	-4.10000
KMT-2019-BLG-0298L b	1				575.26942	305.11527	-305.11527
KMT-2019-BLG-0371L b	1				2447.27873	3604.17414	-1239.53079
KMT-2019-BLG-0414L b	1				1452.47582	1188.67824	-654.72652
KMT-2019-BLG-0842L b	1				10.28000	5.84000	-5.28000
KMT-2019-BLG-0953L b	1				15.50000	19.00000	-9.70000
KMT-2019-BLG-1042L b	1				60.38740	66.74397	-34.96112
KMT-2019-BLG-1216L b	1				29.87587	15.89142	-15.89142
KMT-2019-BLG-1339L b	1				397.00000	331.00000	-230.00000
KMT-2019-BLG-1367L b	1				4.08000	2.58000	-2.08000
KMT-2019-BLG-1552L b	1				1287.20505	549.84314	-587.98255
KMT-2019-BLG-1715L b	1				813.64072	359.14610	-368.68095
KMT-2019-BLG-1806L b	1				4.67000	1.56000	-1.60000
KMT-2019-BLG-1953L b	1				200.00000	240.00000	-110.00000
KMT-2019-BLG-2783L b	1				368.68095	244.72787	-244.72787
KMT-2019-BLG-2974L b	1				88.99195	92.17024	-57.20911
KMT-2020-BLG-0414L b	1				0.96000	0.15000	-0.13000
KMT-2020-BLG-0414L c	1				4894.55747	1048.83374	-1048.83374
KMT-2021-BLG-0119L b	1				1754.41281	991.62463	-762.78818
KMT-2021-BLG-0171L b	1				11.20000	5.50000	-4.50000
KMT-2021-BLG-0192L b	1				34.96112	15.89142	-12.71314
KMT-2021-BLG-0240L b	1				66.74397	38.13941	-34.96112
KMT-2021-BLG-0320L b	1				31.78284	41.31769	-22.24799
KMT-2021-BLG-0322L b	1				2034.10180	839.06699	-883.56297
KMT-2021-BLG-0712L b	1				38.19000	20.52000	-12.24000
KMT-2021-BLG-0748L b	1				143.02278	127.13136	-79.45710
KMT-2021-BLG-0909L b	1				400.46379	321.00669	-209.76675
KMT-2021-BLG-0912L b	1				2.81000	1.08000	-0.99000
KMT-2021-BLG-1077L b	1				69.92225	98.52681	-38.13941
KMT-2021-BLG-1077L c	1				79.45710	111.23994	-41.31769
KMT-2021-BLG-1105L b	1				413.17693	216.12332	-216.12332
KMT-2021-BLG-1253L b	1				19.05000	20.42000	-10.14000
KMT-2021-BLG-1303L b	1				120.77479	69.92225	-63.56568
KMT-2021-BLG-1372L b	1				61.27000	35.88000	-35.88000
KMT-2021-BLG-1391L b	1				4.55000	2.31000	-2.31000
KMT-2021-BLG-1554L b	1				38.13941	63.56568	-22.24799
KMT-2021-BLG-1689L b	1				46.00000	30.00000	-23.00000
KMT-2021-BLG-1898L b	1				232.01474	158.91420	-127.13136
KMT-2021-BLG-2010L b	1				340.07640	365.50267	-216.12332
KMT-2021-BLG-2294L b	1				22.24799	31.78284	-12.71314
KMT-2021-BLG-2478L b	1				286.04557	133.48793	-76.27882
KMT-2022-BLG-0371L b	1				82.63539	41.31769	-34.96112
KMT-2022-BLG-0440L b	1				15.40000	9.60000	-7.40000
KMT-2022-BLG-1013L b	1				98.52681	146.20107	-50.85255
KOI-142 c	1				214.10000	5.20000	-5.20000
KOI-984 c	1				209.80000	40.00000	-40.00000
Kapteyn c	1						
Kepler-10 d	1						
Kepler-129 d	1						
Kepler-138 e	1				0.43000	0.21000	-0.10000
Kepler-1513 c	1				84.54236	31.14718	-20.02319
Kepler-160 d	1				100.00000		
Kepler-1656 b	1				47.80000	6.20000	-3.30000
Kepler-1656 c	1				126.40000	28.90000	-28.90000
Kepler-19 c	1				13.10000	2.70000	-2.70000
Kepler-19 d	1				22.50000	1.20000	-5.60000
Kepler-20 g	1						
Kepler-25 d	1				71.90000	9.80000	-9.80000
Kepler-37 e	1						
Kepler-407 c	1				4000.00000	2000.00000	-2000.00000
Kepler-411 e	1				10.80000	1.10000	-1.10000
Kepler-415 c	1						
Kepler-416 c	1						
Kepler-417 c	1						
Kepler-419 c	1				2320.10000	127.10000	-127.10000
Kepler-424 c	1						
Kepler-432 c	1						
Kepler-448 c	1				6992.26000	2224.81000	-1589.15000
Kepler-451 c	1						
Kepler-451 d	1						
Kepler-454 c	1						
Kepler-454 d	1						
Kepler-46 c	1				119.49900	6.67400	-6.03900
Kepler-48 e	1				657.00000	25.00000	-25.00000
Kepler-539 c	1				762.79200	381.39600	-381.39600
Kepler-56 d	1						
Kepler-65 e	1				260.00000	200.00000	-50.00000
Kepler-68 d	1						
Kepler-68 e	1						
Kepler-82 f	1				20.90000	1.00000	-1.00000
Kepler-88 d	1						
Kepler-93 c	1				954.00000		
Kepler-94 c	1				3126.00000	200.00000	-200.00000
Kepler-97 c	1				344.00000		
L 363-38 b	1						
L 98-59 e	1						
LSPM J2116+0234 b	1						
LkCa 15 b	1						
LkCa 15 c	1						
MOA-2007-BLG-192L b	1				3.30000	4.90000	-1.60000
MOA-2007-BLG-400L b	1				540.30829	82.63539	-82.63539
MOA-2008-BLG-310L b	1				23.40000	17.00000	-17.00000
MOA-2008-BLG-379L b	1				1300.00000	540.00000	-600.00000
MOA-2009-BLG-266L b	1				10.40000	1.70000	-1.70000
MOA-2009-BLG-319L b	1				67.30000	6.20000	-6.20000
MOA-2009-BLG-387L b	1				830.00000	1300.00000	-510.00000
MOA-2010-BLG-073L b	1				3500.00000	640.00000	-640.00000
MOA-2010-BLG-117L b	1				170.00000	32.00000	-32.00000
MOA-2010-BLG-328L b	1				9.20000	2.20000	-2.20000
MOA-2010-BLG-353L b	1				86.00000	150.00000	-51.00000
MOA-2010-BLG-477L b	1				480.00000	300.00000	-100.00000
MOA-2011-BLG-028L b	1				30.00000	16.00000	-12.00000
MOA-2011-BLG-262L b	1				17.00000	28.00000	-10.00000
MOA-2011-BLG-291L b	1				18.00000	34.00000	-12.00000
MOA-2011-BLG-293L b	1				1500.00000	100.00000	-100.00000
MOA-2011-BLG-322L b	1				3690.00000	4260.00000	-1800.00000
MOA-2012-BLG-006L b	1				2700.00000	1500.00000	-1200.00000
MOA-2012-BLG-505L b	1				6.70000	10.61000	-3.51000
MOA-2013-BLG-220L b	1				871.00000	54.00000	-54.00000
MOA-2013-BLG-605L b	1				3.24000	0.38000	-0.30000
MOA-2015-BLG-337L b	1				33.70000	129.00000	-23.20000
MOA-2016-BLG-227L b	1				890.00000	700.00000	-480.00000
MOA-2016-BLG-319L b	1				200.00000	369.00000	-100.00000
MOA-2019-BLG-008L b	1				5720.91133	953.48522	-635.65681
MOA-2020-BLG-135L b	1				11.30000	19.20000	-6.90000
MOA-2020-BLG-208L b	1				46.00000	42.00000	-24.00000
MOA-2022-BLG-249L b	1				4.83000	1.44000	-1.44000
MOA-bin-1L b	1				1200.00000	670.00000	-670.00000
MOA-bin-29 b	1				190.00000	381.00000	-120.00000
MWC 758 c	1						
MXB 1658-298 b	1				7532.57100	1017.05600	-1017.05600
NGC 2682 Sand 364 b	1						
NGC 2682 Sand 978 b	1						
NGC 2682 YBP 1194 b	1						
NGC 2682 YBP 1514 b	1						
NGC 2682 YBP 401 b	1						
NN Ser c	1				2329.60000	98.52000	-98.52000
NN Ser d	1				731.00000	158.90000	-158.90000
NSVS 14256825 b	1						
NY Vir b	1						
NY Vir c	1						
OGLE-2003-BLG-235L b	1				830.00000	300.00000	-200.00000
OGLE-2005-BLG-071L b	1				1200.00000	100.00000	-100.00000
OGLE-2005-BLG-169L b	1				14.10000	0.90000	-0.90000
OGLE-2005-BLG-390L b	1				5.50000	5.50000	-2.70000
OGLE-2006-BLG-109L b	1				231.00000	19.00000	-19.00000
OGLE-2006-BLG-109L c	1				86.00000	7.00000	-7.00000
OGLE-2006-BLG-284L A b	1				144.00000	137.00000	-82.00000
OGLE-2007-BLG-349L AB c	1				80.00000	13.00000	-13.00000
OGLE-2007-BLG-368L b	1				20.00000	7.00000	-8.00000
OGLE-2008-BLG-092L b	1				57.00000		
OGLE-2008-BLG-355L b	1				1500.00000	1200.00000	-700.00000
OGLE-2011-BLG-0173L b	1				60.00000	57.00000	-35.00000
OGLE-2011-BLG-0251L b	1				170.00000	67.00000	-67.00000
OGLE-2011-BLG-0265L b	1				280.00000	86.00000	-57.00000
OGLE-2012-BLG-0026L b	1				46.10000	2.60000	-2.60000
OGLE-2012-BLG-0026L c	1				270.00000	20.00000	-20.00000
OGLE-2012-BLG-0358L b	1				588.00000	60.00000	-60.00000
OGLE-2012-BLG-0406L b	1				868.00000	140.00000	-140.00000
OGLE-2012-BLG-0563L b	1				120.00000	44.00000	-73.00000
OGLE-2012-BLG-0724L b	1				150.00000	170.00000	-83.00000
OGLE-2012-BLG-0838L b	1				53.10000	38.50000	-260.00000
OGLE-2012-BLG-0950L b	1				35.00000	10.00000	-6.00000
OGLE-2013-BLG-0102L b	1				4100.00000	600.00000	-600.00000
OGLE-2013-BLG-0132L b	1				92.00000	51.00000	-41.00000
OGLE-2013-BLG-0341L B b	1				1.66000	0.18000	-0.18000
OGLE-2013-BLG-0911L b	1				3020.00000	864.00000	-537.00000
OGLE-2013-BLG-1721L b	1				200.00000	110.00000	-99.00000
OGLE-2013-BLG-1761L b	1				860.00000	790.00000	-480.00000
OGLE-2014-BLG-0124L b	1				206.58846	13.98445	-13.98445
OGLE-2014-BLG-0319L b	1				181.16219	114.41823	-98.52681
OGLE-2014-BLG-0676L b	1				1169.60854	219.30160	-457.67291
OGLE-2014-BLG-1722L b	1				55.30000	51.30000	-33.10000
OGLE-2014-BLG-1722L c	1				83.70000	86.40000	-51.20000
OGLE-2014-BLG-1760L b	1				180.00000	110.00000	-83.00000
OGLE-2015-BLG-0051L b	1				230.00000	210.00000	-20.00000
OGLE-2015-BLG-0954L b	1				1100.00000	1200.00000	-510.00000
OGLE-2015-BLG-0966L b	1				21.00000	2.00000	-2.00000
OGLE-2015-BLG-1649L b	1				807.00000	470.00000	-442.00000
OGLE-2015-BLG-1670L b	1				17.90000	9.60000	-8.80000
OGLE-2015-BLG-1771L b	1				138.00000	214.00000	-80.00000
OGLE-2016-BLG-0263L b	1				1300.00000	2100.00000	-790.00000
OGLE-2016-BLG-0613L AB b	1				1330.00000	1010.00000	-772.00000
OGLE-2016-BLG-1067L b	1				140.00000	67.00000	-54.00000
OGLE-2016-BLG-1093 b	1				225.65817	38.13941	-38.13941
OGLE-2016-BLG-1190L b	1				4253.00000	280.00000	-260.00000
OGLE-2016-BLG-1195L b	1				1.43000	0.45000	-0.32000
OGLE-2016-BLG-1227L b	1				250.00000	413.00000	-120.00000
OGLE-2017-BLG-0173L b	1				3.26900	3.84900	-2.01500
OGLE-2017-BLG-0373L b	1				127.00000	202.00000	-82.00000
OGLE-2017-BLG-0406L b	1				130.00000	20.00000	-20.00000
OGLE-2017-BLG-0482L b	1				9.00000	9.00000	-4.50000
OGLE-2017-BLG-0604L b	1				160.00000	67.00000	-67.00000
OGLE-2017-BLG-1049L b	1				1760.00000	1150.00000	-912.00000
OGLE-2017-BLG-1099L b	1				959.84179	772.32303	-575.26942
OGLE-2017-BLG-1140L b	1				505.00000	110.00000	-83.00000
OGLE-2017-BLG-1375L b	1				3585.00000	2770.00000	-1070.00000
OGLE-2017-BLG-1434L b	1				4.43000	0.25000	-0.25000
OGLE-2017-BLG-1522L b	1				240.00000	400.00000	-130.00000
OGLE-2017-BLG-1691L b	1				14.62011	11.75965	-7.94571
OGLE-2017-BLG-1806L b	1				5.27000	4.71000	-2.72000
OGLE-2018-BLG-0298L b	1				44.49598	22.24799	-19.06970
OGLE-2018-BLG-0383L b	1				6.40000	5.50000	-2.80000
OGLE-2018-BLG-0506L b	1				16.30000	12.00000	-8.50000
OGLE-2018-BLG-0516L b	1				20.10000	16.40000	-10.70000
OGLE-2018-BLG-0532L b	1				6.22800	0.90500	-0.88100
OGLE-2018-BLG-0567L b	1				101.70509	108.06166	-54.03083
OGLE-2018-BLG-0596L b	1				13.93000	1.56000	-1.56000
OGLE-2018-BLG-0677L b	1				3.96000	5.88000	-2.66000
OGLE-2018-BLG-0740L b	1				1500.00000	200.00000	-200.00000
OGLE-2018-BLG-0799L b	1				82.63539	69.92225	-34.96112
OGLE-2018-BLG-0932L b	1				282.86728	114.41823	-98.52681
OGLE-2018-BLG-0962L b	1				425.89007	260.61929	-222.47988
OGLE-2018-BLG-0977L b	1				6.40000	5.20000	-3.70000
OGLE-2018-BLG-1011L b	1				570.00000	1100.00000	-350.00000
OGLE-2018-BLG-1011L c	1				890.00000	1600.00000	-540.00000
OGLE-2018-BLG-1119L b	1				289.22385	209.76675	-165.27077
OGLE-2018-BLG-1126L b	1				17.79839	10.48834	-9.85268
OGLE-2018-BLG-1185L b	1				8.40000	7.90000	-4.70000
OGLE-2018-BLG-1212L b	1				63.56568	50.85255	-41.31769
OGLE-2018-BLG-1269L b	1				210.00000	130.00000	-67.00000
OGLE-2018-BLG-1367L b	1				301.93699	238.37131	-139.84450
OGLE-2018-BLG-1428L b	1				240.00000	240.00000	-170.00000
OGLE-2018-BLG-1647L b	1				308.29355	565.73456	-177.98391
OGLE-2018-BLG-1700L b	1				1400.00000	966.00000	-636.00000
OGLE-2019-BLG-0249L b	1				2262.93826	467.20776	-467.20776
OGLE-2019-BLG-0299L b	1				1976.89269	1207.74795	-1166.43025
OGLE-2019-BLG-0304L b	1				162.09249	162.09249	-73.10053
OGLE-2019-BLG-0362L b	1				1036.12061	263.79758	-184.34048
OGLE-2019-BLG-0468L b	1				1090.15144	581.62598	-371.85924
OGLE-2019-BLG-0468L c	1				3248.20632	1735.34310	-1112.39942
OGLE-2019-BLG-0679L b	1				1061.54688	603.87397	-603.87397
OGLE-2019-BLG-0954L b	1				4513.16338	3146.50123	-2383.71305
OGLE-2019-BLG-0960L b	1				2.50000	0.60000	-0.60000
OGLE-2019-BLG-1053L b	1				2.48000	1.19000	-0.98000
OGLE-2019-BLG-1470L AB c	1				699.22250	572.09113	-413.17693
OGLE-2019-BLG-1492L b	1				37.10000	25.10000	-19.50000
Oph 11 b	1				4449.62000	1906.98000	-1589.15000
PSR B0329+54 b	1						
PSR B1257+12 b	1				0.02000	0.00200	-0.00200
PSR B1257+12 c	1				4.30000	0.20000	-0.20000
PSR B1257+12 d	1				3.90000	0.20000	-0.20000
PSR B1620-26 b	1				794.57500	317.83000	-317.83000
PSR J1719-1438 b	1				382.80000		
PSR J2322-2650 b	1						
PZ Tel b	1				8581.36699	7945.71018	-2860.45566
Pr0201 b	1						
Pr0211 b	1						
Pr0211 c	1						
Proxima Cen b	1						
ROXs 12 b	1				5085.00000	1271.00000	-1271.00000
ROXs 42 B b	1				2860.00000	953.00000	-953.00000
RR Cae b	1						
Ross 128 b	1						
Ross 508 b	1						
SR 12 AB c	1				4131.62000	2224.72000	-2224.72000
TAP 26 b	1						
TCP J05074264+2447555 b	1				20.00000	2.00000	-2.00000
TIC 279401253 c	1						
TOI-1052 c	1						
TOI-1062 c	1						
TOI-1272 c	1						
TOI-1288 c	1						
TOI-1338 c	1						
TOI-1444 c	1						
TOI-1634 c	1						
TOI-1669 b	1						
TOI-1694 c	1						
TOI-1736 c	1				2800.00000	500.00000	-200.00000
TOI-199 c	1				88.99195	6.35657	-3.17828
TOI-2202 c	1				117.27868	32.73633	-26.57045
TOI-4010 e	1						
TOI-431 c	1						
TOI-500 c	1						
TOI-500 d	1						
TOI-500 e	1						
TOI-969 c	1						
TYC 0434-04538-1 b	1						
TYC 1422-614-1 b	1						
TYC 1422-614-1 c	1						
TYC 2187-512-1 b	1						
TYC 3318-01333-1 b	1						
TYC 3667-1280-1 b	1						
TYC 4282-00605-1 b	1						
TYC 8998-760-1 b	1				4449.62000	953.49000	-953.49000
Teegarden's Star b	1						
Teegarden's Star c	1						
UKIRT-2017-BLG-001L b	1				407.00000	120.00000	-140.00000
USco CTIO 108 b	1				4449.62000	635.66000	-2542.64000
USco1556 b	1				4767.45000	635.66000	-635.66000
USco1621 b	1				5085.28000	635.66000	-635.66000
UZ For b	1				2002.20000	476.70000	-476.70000
UZ For c	1				2447.20000	381.40000	-381.40000
V0391 Peg b	1						
V830 Tau b	1				222.48100	38.13960	-38.13960
WASP-107 b	1				30.50000	1.70000	-1.70000
WASP-107 c	1						
WASP-126 b	1				90.30000		
WASP-126 c	1				64.20000	24.60000	-24.60000
WASP-148 c	1				124.58874	7.31005	-8.58137
WASP-18 c	1				55.20000	12.30000	-12.30000
WASP-41 c	1						
WASP-47 c	1						
WASP-53 c	1						
WASP-8 c	1						
WASP-94 B b	1						
WD 0806-661 b	1				2542.62726	635.65681	-635.65681
WISE J033605.05-014350.4 b	1				2622.08436	1350.77073	-1350.77073
Wolf 1061 b	1						
Wolf 1061 c	1						
Wolf 1061 d	1						
Wolf 1069 b	1						
XO-2 S b	1						
XO-2 S c	1						
YSES 2 b	1				2002.31896	508.52545	-286.04557
YZ Cet b	1						
YZ Cet c	1						
YZ Cet d	1						
alf Ari b	1						
alf Tau b	1						
b Cen AB b	1				3464.32964	508.52545	-508.52545
bet Cnc b	1						
bet Pic b	1				3727.80939	742.76499	-678.56365
bet Pic c	1				3222.46222	373.44838	-327.68109
bet UMi b	1						
eps CrB b	1						
eps Eri b	1				209.76675	38.13941	-28.60456
eps Ind A b	1				1032.94750	123.95370	-206.58950
eps Tau b	1						
gam Cep b	1						
gam Lib b	1						
gam Lib c	1						
gam Psc b	1						
gam1 Leo b	1						
iot Dra b	1						
iot Dra c	1						
kap And b	1				4327.36000	7323.22400	-332.87400
kap CrB b	1						
mu Leo b	1						
mu2 Sco b	1				4576.72906	254.26273	-254.26273
nu Oct A b	1				762.78818	63.56568	-95.34852
nu Oph b	1						
nu Oph c	1						
ome Ser b	1						
omi CrB b	1						
omi UMa b	1						
pi Men c	1						
pi Men d	1						
psi1 Dra B b	1						
rho CrB b	1						
rho CrB c	1						
rho CrB d	1						
rho CrB e	1						
tau Boo b	1						
tau Cet e	1						
tau Cet f	1						
tau Cet g	1						
tau Cet h	1						
tau Gem b	1						
ups And b	1						
ups And c	1						
ups And d	1						
ups Leo b	1						
xi Aql b	1						
Kepler-37 b	1	0.310	0.006	-0.008	0.79000		
Kepler-444 b	1	0.403	0.016	-0.014			
Kepler-102 b	1	0.460	0.026	-0.026	1.10000		
Kepler-444 c	1	0.497	0.021	-0.017			
KOI-4777.01	1	0.510	0.030	-0.030	99.20000		
Kepler-1994 b	1	0.510	0.060	-0.050			
Kepler-1308 b	1	0.520	0.060	-0.050			
Kepler-444 d	1	0.530	0.022	-0.019			
Kepler-62 c	1	0.540	0.030	-0.030	4.00000		
Kepler-444 e	1	0.546	0.017	-0.015			
Kepler-102 c	1	0.567	0.028	-0.028	1.70000		
Kepler-42 d	1	0.570	0.180	-0.180			
Kepler-1583 b	1	0.600	0.090	-0.050			
Kepler-1998 b	1	0.600	0.080	-0.040			
Kepler-1087 b	1	0.610	0.170	-0.050			
K2-89 b	1	0.615	0.080	-0.080			
Kepler-1877 b	1	0.624					
K2-137 b	1	0.640	0.100	-0.100			
Kepler-1371 c	1	0.640	0.070	-0.050			
Kepler-138 b	1	0.640	0.020	-0.020	0.07000	0.02000	-0.02000
Kepler-1130 d	1	0.645					
Kepler-1351 b	1	0.650	0.050	-0.040			
Kepler-1542 c	1	0.650	0.090	-0.060			
Kepler-271 d	1	0.660	0.050	-0.050			
Kepler-431 c	1	0.668					
Kepler-1558 b	1	0.680	0.060	-0.040			
K2-116 b	1	0.690	0.040	-0.040			
Kepler-141 b	1	0.690	0.050	-0.050			
EPIC 201497682 b	1	0.692	0.059	-0.048			
LHS 1678 b	1	0.696	0.044	-0.044	0.35000		
GJ 367 b	1	0.699	0.024	-0.024	0.63300	0.05000	-0.05000
Kepler-1349 b	1	0.700	0.630	-0.110			
Kepler-378 c	1	0.700	0.050	-0.050			
K2-266 c	1	0.705	0.096	-0.085			
Kepler-1339 b	1	0.710	0.060	-0.040			
Kepler-1559 b	1	0.720	0.070	-0.050			
Kepler-1850 b	1	0.729					
K2-147 b	1	0.730	0.200	-0.200			
Kepler-124 b	1	0.730	0.050	-0.050			
Kepler-1371 b	1	0.730	0.080	-0.050			
Kepler-1967 b	1	0.730					
Kepler-42 c	1	0.730	0.200	-0.200			
Kepler-125 c	1	0.740	0.050	-0.050			
Kepler-1869 c	1	0.740	0.120	-0.030			
Kepler-345 b	1	0.740	0.060	-0.060			
Kepler-444 f	1	0.741	0.041	-0.040			
Kepler-1963 b	1	0.744					
HD 23472 d	1	0.750	0.067	-0.057	0.55000	0.21000	-0.20000
Kepler-1563 b	1	0.750	0.120	-0.080			
Kepler-378 b	1	0.750	0.150	-0.150			
Kepler-1864 b	1	0.754					
Kepler-37 c	1	0.755	0.033	-0.055	1.30000		
TRAPPIST-1 h	1	0.755	0.014	-0.014	0.32600	0.02000	-0.02000
KOI-55 b	1	0.759			0.44000		
K2-413 b	1	0.760	0.076	-0.050			
Kepler-1402 b	1	0.760	0.080	-0.070			
Kepler-1542 b	1	0.760	0.110	-0.080			
Kepler-1542 e	1	0.760	0.100	-0.080			
Kepler-1588 b	1	0.760	0.110	-0.070			
Kepler-1619 b	1	0.760	0.150	-0.080			
Kepler-431 b	1	0.764					
Kepler-1629 b	1	0.770	0.150	-0.080			
Kepler-1982 b	1	0.770	0.140	-0.040			
Kepler-42 b	1	0.780	0.220	-0.220			
Kepler-653 c	1	0.780	0.130	-0.120			
Kepler-783 b	1	0.780	0.040	-0.080			
TRAPPIST-1 d	1	0.788	0.011	-0.010	0.38800	0.01200	-0.01200
Kepler-1222 b	1	0.790	0.060	-0.060			
Kepler-1235 b	1	0.790	0.120	-0.060			
Kepler-1566 b	1	0.790	0.080	-0.050			
