# Update the catalog by copy/pasting the content from the NASA Exoplanet Archive's Table Access Protocol (TAP)
# https://exoplanetarchive.ipac.caltech.edu/TAP/sync?query=select+pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_masse,pl_masseerr1,pl_masseerr2,pl_eqt+from+ps+where+default_flag=1&format=tsv
#
# or this link if you want to use best planet mass estimate (mass, m*sin(i), or m*sin(i)/sin(i)):
# https://exoplanetarchive.ipac.caltech.edu/TAP/sync?query=select+pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_eqt+from+ps+where+default_flag=1&format=tsv
#
# Last update: 2024/04/24 - normal mass
# Warning: remember to keep this header (10 lines, 1st planet on line 11)
#
# pl_name	pl_rade	pl_radeerr1	pl_radeerr2	pl_masse	pl_masseerr1	pl_masseerr2	pl_eqt
K2-275 c	2.210	0.080	-0.060				6.53000000000e+02
KMT-2019-BLG-0298L b				575.26942	305.11527	-305.11527	
OGLE-2018-BLG-1212L b				63.56568	50.85255	-41.31769	
TOI-778 b	15.400	0.500	-0.500	878.00000	77.00000	-72.00000	1.56100000000e+03
EPIC 229004835 b	2.332	0.080	-0.094	10.40000	1.60000	-1.50000	8.04000000000e+02
OGLE-2018-BLG-1126L b				17.79839	10.48834	-9.85268	
HD 190360 b				572.09113	63.56568	-63.56568	1.50000000000e+02
YZ Cet c							4.10300000000e+02
CoRoTID 223977153 b	6.389	0.673	-0.560	47.67450	31.78300	-31.78300	9.38000000000e+02
CoRoT-7 c				8.40000	0.90000	-0.90000	
CoRoT-7 b	1.681	0.112	-0.112	4.07661	1.01982	-1.01982	
OGLE-2014-BLG-0319L b				181.16219	114.41823	-98.52681	
CoRoT-7 d				17.14200	2.55200	-2.55200	
Kepler-1665 b	2.839						
Kepler-1808 b	3.025						
Kepler-1863 b	2.263						
Kepler-1733 b	3.636						
K2-391 b	1.371	0.284	-0.188				
Kepler-1935 b	2.503						
Kepler-462 b	3.000	0.200	-0.100	53.90000	104.60000	-23.80000	
Kepler-394 d	1.501						
Kepler-1670 b	3.356						
Kepler-1723 b	2.880						
Kepler-1850 b	0.729						
Kepler-1722 b	2.867						
Kepler-1934 b	0.913						
HIP 107772 b							
TOI-4010 e							1.74000000000e+02
TOI-1694 b	5.440	0.180	-0.180	26.10000	2.20000	-2.20000	
TOI-1694 c							
WISE J033605.05-014350.4 b				2622.08436	1350.77073	-1350.77073	3.25000000000e+02
TOI-1749 c	2.120	0.120	-0.120	14.00000			6.73000000000e+02
TOI-2443 b	2.773	0.049	-0.051				6.00830000000e+02
KMT-2019-BLG-1216L b				29.87587	15.89142	-15.89142	
KMT-2019-BLG-2783L b				368.68095	244.72787	-244.72787	
OGLE-2019-BLG-0249L b				2262.93826	467.20776	-467.20776	
OGLE-2019-BLG-0679L b				1061.54688	603.87397	-603.87397	
KMT-2022-BLG-0440L b				15.40000	9.60000	-7.40000	
HD 18438 b							
Kapteyn c							
HIP 105854 b							
KOI-1257 b	10.540	1.350	-1.350	460.83000	111.24000	-111.24000	5.11000000000e+02
Kepler-54 b	2.100						
Kepler-54 c	1.230						
Kepler-54 d	1.530	0.080	-0.080				
OGLE-2013-BLG-0341L B b				1.66000	0.18000	-0.18000	
Kepler-60 b	1.710	0.130	-0.130	4.19000	0.56000	-0.52000	
Kepler-60 c	1.900	0.150	-0.150	3.85000	0.81000	-0.81000	
HD 98649 b				2665.30902	625.16848	-452.90548	
Kepler-60 d	1.990	0.160	-0.160	4.16000	0.84000	-0.75000	
HD 208487 b							
HD 27442 b							
HD 81040 b				2151.06266	349.92908	-273.65026	
HD 89307 b							
HD 87883 b				1719.13385	149.06152	-201.82104	
HD 166724 b							
HD 220689 b							
KOI-984 c				209.80000	40.00000	-40.00000	5.97000000000e+02
Kepler-1085 b	7.220	1.770	-0.740				
Kepler-1788 b	2.379						
Kepler-1775 b	3.648						
HIP 4845 b							
Kepler-647 b	1.170	0.140	-0.110				
Kepler-1854 b	2.587						
Kepler-865 c	0.890	0.190	-0.130				9.14000000000e+02
Kepler-880 c	2.870	0.580	-0.940				1.40700000000e+03
Kepler-896 c	3.150	0.730	-0.250				5.15000000000e+02
Kepler-1491 c	2.440	0.390	-0.530				5.30000000000e+02
Kepler-1518 c	2.900	0.820	-0.680				1.09400000000e+03
Kepler-347 d	3.040	0.450	-0.710				4.82000000000e+02
Kepler-616 d	2.653						
Kepler-196 b	1.900	0.150	-0.150				
Kepler-49 c	2.550						
OGLE-2015-BLG-0966L b				21.00000	2.00000	-2.00000	
Kepler-662 b	2.180	0.110	-0.120				
Kepler-1930 b	1.530						
K2-133 c	1.603	0.090	-0.088				
TOI-2589 b	12.106	0.336	-0.336	1112.39942	31.78284	-31.78284	5.92000000000e+02
TOI-1695 b	1.900	0.160	-0.140	6.36000	1.00000	-1.00000	6.98000000000e+02
TOI-4329 b	16.813	2.130	-2.130	143.02278	28.60456	-28.60456	
TOI-1452 b	1.672	0.071	-0.071	4.82000	1.30000	-1.30000	3.26000000000e+02
TOI-1278 b	12.218	2.690	-2.242	5879.82553	158.91420	-158.91420	
KOI-984 b	4.300	0.050	-0.050				1.02200000000e+03
GJ 2056 b							
Kepler-1938 b	1.828						
Kepler-1801 c	2.910	0.830	-0.420				3.71000000000e+02
Kepler-1814 c	1.760	0.130	-0.180				1.71100000000e+03
Kepler-1181 c	1.830	0.640	-0.230				1.12400000000e+03
Kepler-1804 b	1.596						
Kepler-1750 b	6.004						
Kepler-281 d	5.937						
TOI-1516 b	15.244	0.336	-0.336	1004.33777	38.13941	-38.13941	
TOI-1431 b	16.701	0.560	-0.560	991.62463	57.20911	-57.20911	2.37000000000e+03
TOI-1246 c	2.510	0.080	-0.080	8.80000	1.20000	-1.20000	8.60000000000e+02
Kepler-1823 b	2.086						
Kepler-381 d	1.067						
Kepler-1887 b	2.925						
Kepler-394 b	1.600	0.820	-0.820				
Kepler-1266 c	1.680						
HIP 48714 b							
Kepler-1947 b	1.010						
GJ 687 c							
Kepler-1874 b	2.211						
HD 141004 b							
Kepler-1869 c	0.740	0.120	-0.030				1.45500000000e+03
Kepler-763 d	1.670	0.080	-0.120				8.04000000000e+02
Kepler-763 c	1.420	0.070	-0.100				9.38000000000e+02
Kepler-784 c	1.550	0.240	-0.360				8.44000000000e+02
Kepler-290 d	0.860	0.120	-0.070				1.58900000000e+03
Kepler-297 d	32.600	3.600	-2.940				3.25000000000e+02
Kepler-1969 b	1.682						
Kepler-1883 b	3.251						
Kepler-27 c	4.900			4385.87000			
Kepler-1987 e	1.920	0.180	-0.130				6.43000000000e+02
Kepler-1987 c	1.330	0.120	-0.090				8.60000000000e+02
Kepler-1987 b	1.230	0.110	-0.090				9.97000000000e+02
TYC 2187-512-1 b							
K2-401 b	2.262	0.209	-0.192				
Kepler-1786 b	3.163						
Kepler-1709 b	3.124						
Kepler-1801 b	2.709						
Kepler-1814 b	2.370						
Kepler-1869 b	1.120						
Kepler-1921 b	2.895						
Kepler-1894 b	1.201						
Kepler-1992 b	0.910	0.090	-0.050				6.37000000000e+02
Kepler-1983 b	2.330	0.130	-0.180				8.07000000000e+02
Kepler-1977 b	1.660	0.190	-0.110				7.98000000000e+02
Kepler-1988 b	1.530	0.300	-0.490				1.10500000000e+03
Kepler-1994 b	0.510	0.060	-0.050				1.03200000000e+03
HATS-38 b	6.882	0.191	-0.191	23.51942	3.49613	-3.49613	1.29400000000e+03
Kepler-1716 b	2.425						
K2-398 c	5.098	0.154	-0.146				
Kepler-1991 c	2.570	0.360	-0.360				6.34000000000e+02
Kepler-1991 b	1.470	0.200	-0.210				7.60000000000e+02
Kepler-1987 d	2.660	0.250	-0.180				7.44000000000e+02
Kepler-1669 b	2.780						
Kepler-416 c							
Kepler-549 c	2.930	0.250	-0.590				
Kepler-1610 c	2.090	0.350	-0.210				4.33000000000e+02
Kepler-1959 b	1.143						
KMT-2021-BLG-0320L b				31.78284	41.31769	-22.24799	
KMT-2021-BLG-1303L b				120.77479	69.92225	-63.56568	
KMT-2016-BLG-1820L b				1450.00000	1600.00000	-680.00000	
TOI-4600 b	6.800	0.310	-0.300	959.84179			3.47000000000e+02
HD 88986 b	2.490	0.180	-0.180	17.20000	4.00000	-3.80000	4.60000000000e+02
Kepler-125 c	0.740	0.050	-0.050				
OGLE-2018-BLG-0932L b				282.86728	114.41823	-98.52681	
OGLE-2018-BLG-1647L b				308.29355	565.73456	-177.98391	
TOI-1181 b	14.572	0.897	-0.897	375.03752	44.49598	-44.49598	
KMT-2016-BLG-2142L b				4923.00000	7943.00000	-2730.00000	
OGLE-2018-BLG-1367L b				301.93699	238.37131	-139.84450	
Kepler-46 b	9.057	0.471	-0.482	1907.00000			5.43000000000e+02
Kepler-249 b	1.090	0.050	-0.050				
Kepler-1911 b	1.011						
Kepler-487 c	2.680	0.180	-0.490				
Kepler-799 b	6.880	0.850	-0.570				
Kepler-1772 b	2.686						
Kepler-1683 b	1.875						
Kepler-1067 b	0.800	0.120	-0.060				
Kepler-305 d	2.710	0.410	-0.410				
Kepler-799 c	2.781						
K2-389 c	2.040	0.151	-0.138				
Kepler-27 b	4.000			2895.31000			
Kepler-1956 b	1.089						
Kepler-1829 b	2.479						
HAT-P-58 b	14.930	0.482	-0.482	118.23217	9.53485	-9.53485	1.62200000000e+03
HATS-54 b	11.377	0.269	-0.269	239.32479	18.11622	-18.11622	1.42900000000e+03
Kepler-49 d	1.600	0.070	-0.070				
HD 139357 b				6315.56828	1403.53025	-1093.01189	
K2-315 b	0.950	0.058	-0.058				4.60000000000e+02
K2-329 b	8.676	0.291	-0.269	82.63580	6.35660	-6.99226	6.50000000000e+02
Kepler-618 b	2.600	0.780	-0.410				
Kepler-1996 b	2.260	0.160	-0.070				3.92000000000e+02
Kepler-1978 b	2.670	0.380	-0.210				6.76000000000e+02
Kepler-1995 b	4.280	2.210	-0.660				3.75000000000e+02
Kepler-2001 b	1.040	0.130	-0.080				1.40200000000e+03
Kepler-1979 b	29.330	8.820	-2.940				6.83000000000e+02
Kepler-1982 b	0.770	0.140	-0.040				1.28200000000e+03
Kepler-2000 b	2.730	0.100	-0.170				5.30000000000e+02
HD 126614 b				107.74383	64.83700	-6.03874	
HD 105618 b							
HD 11506 c							
HD 125612 d				2281.37231	296.21608	-141.43364	
Teegarden's Star d							1.59000000000e+02
Kepler-49 b	2.720						
Kepler-236 c	2.000	0.170	-0.170				
Kepler-558 b	2.370	0.170	-0.140				
Kepler-668 b	2.700	0.230	-0.180				
Kepler-672 b	2.500	0.320	-0.180				
Kepler-525 b	2.630	0.380	-0.520				
Kepler-1840 b	2.778						
Kepler-529 d	2.795						
Kepler-1785 b	2.704						
HD 137496 b	1.310	0.060	-0.050	4.04000	0.55000	-0.55000	2.13000000000e+03
TOI-5678 b	4.910	0.080	-0.080	20.00000	4.00000	-4.00000	5.13000000000e+02
HD 156098 c				1661.60691	615.95145	-409.04516	
HD 25912 b							
HD 93351 c				4154.01728	633.43202	-432.56446	
HD 203387 c				2378.94563	1079.02744	-702.40078	
HIP 65891 b				1871.37366	240.59610	-89.94544	
HD 27894 d				2063.65985	313.69664	-112.19343	
HD 125612 b							
HD 153557 d				8725.66109	1130.19782	-1111.12811	
GJ 676 A d							
HD 151450 b							
GJ 2030 b							
HD 18143 b							
GJ 229 b							
HD 144899 b							
HD 12235 c				3135.69506	1013.87262	-566.05239	
BD-210397 b							
BD-210397 c				1525.57635	190.69704	-190.69704	
HD 219828 c				5102.41725	1118.75599	-403.64208	
TOI-784 b	1.930	0.110	-0.090	9.67000	0.83000	-0.82000	
HD 4113 b							
HD 28185 c				6241.83209	720.19917	-679.19931	
HS Psc b							
OGLE-2017-BLG-1691L b				14.62011	11.75965	-7.94571	
Kepler-1791 b	3.121						
KMT-2021-BLG-1554L b				38.13941	63.56568	-22.24799	
Kepler-1488 b	1.860	0.420	-0.370				
Kepler-352 d	0.806						
Kepler-1311 b	1.240	0.250	-0.260				
Kepler-1672 b	2.970						
Kepler-1771 b	4.055						
Kepler-1677 b	2.702						
Kepler-1321 d	2.628						
Kepler-1698 b	1.073						
Kepler-1828 b	2.116						
Kepler-1667 b	2.984						
Kepler-1675 b	3.125						
Kepler-107 b	1.536	0.025	-0.025	3.80000	1.80000	-1.70000	1.59200000000e+03
Kepler-323 b	1.381	0.035	-0.035	3.90000			1.83800000000e+03
Kepler-1876 b	0.853	0.039	-0.026	2.40000			1.29900000000e+03
K2-36 b	1.430	0.080	-0.080	4.30000	1.40000	-1.40000	1.32800000000e+03
K2-38 b	1.655	0.096	-0.096	7.70000	1.20000	-1.10000	1.31000000000e+03
K2-38 c	2.490	0.220	-0.220	7.40000	1.40000	-1.30000	9.49000000000e+02
K2-110 b	2.592	0.098	-0.097	15.90000	2.70000	-2.70000	6.38000000000e+02
K2-111 b	1.820	0.110	-0.090	5.58000	0.74000	-0.73000	1.30900000000e+03
K2-167 b	2.300	0.210	-0.140	6.50000	1.60000	-1.50000	1.17400000000e+03
K2-222 b	2.350	0.080	-0.070	8.70000	1.70000	-1.70000	8.71000000000e+02
K2-263 b	2.410	0.120	-0.120	14.90000	2.10000	-2.10000	4.70000000000e+02
HD 80653 b	1.613	0.071	-0.071	5.72000	0.36000	-0.35000	2.46300000000e+03
L 363-38 b							3.30000000000e+02
TOI-620 b	3.760	0.150	-0.150				6.03600000000e+02
Kepler-595 b	3.708	0.010	-0.010	17.40000	7.10000	-3.80000	
Kepler-1954 b	1.802						
Kepler-281 b	2.820	1.120	-1.120				
VHS J125601.92-125723.9 b	13.675			5085.25451	317.82841	-317.82841	1.19400000000e+03
TOI-942 b	3.890	0.250	-0.230				
TOI-942 c	4.670	0.340	-0.300				
TOI-5344 b	10.604	0.235	-0.235	130.94530	12.71314	-12.71314	6.89000000000e+02
HIP 99770 b				5117.03735	1716.27340	-1589.14204	
Kepler-1990 b	3.270	0.540	-0.330				1.55400000000e+03
Kepler-1945 b	1.289						
WASP-119 b	15.693	2.242	-2.242	390.93090	25.42640	-25.42640	1.60000000000e+03
Kepler-472 b	3.220	0.130	-0.280				
Kepler-633 b	1.630	0.310	-0.210				
HD 38529 c				3299.05886	325.77412	-280.96031	
HD 74156 b							
HD 115404 A b							
HD 13724 c							
HD 156098 b							
HD 12235 b							
HD 153557 b							
HD 155918 b							
HD 168443 b							
HD 183263 c				2958.98247	483.73484	-579.08336	
HD 217786 c							
HD 11506 d				2346.52713	640.42424	-344.84382	
HD 43197 b							
HD 127506 b							
GJ 676 A e							
HD 219828 b							
HD 122562 c							
HD 203387 b							
HD 30177 c				1954.64470	415.71956	-108.37949	
HD 181234 b				2980.91263	321.00669	-315.60361	
HATS-75 b	9.909	0.146	-0.146	156.05375	12.39531	-12.39531	7.72300000000e+02
HD 81817 c							
HD 204313 b				1466.77810	409.99865	-97.25549	
HD 183263 b							
HIP 56640 b				2151.69832	590.84301	-385.52586	
HD 145675 c				1597.08775	277.46420	-339.12291	
HD 93351 b							
HD 81817 b				7668.56380	3097.87348	-219.61943	
HD 43197 c				2500.67391	559.37800	-508.20762	
HD 175167 b				2037.59792	442.41714	-98.84463	
HD 217786 b				4402.55909	402.68859	-416.67304	
HD 66428 c				560.64931	1081.88790	-13.03096	
HD 73583 b	2.790	0.100	-0.100	10.20000	3.40000	-3.10000	7.14000000000e+02
HD 73583 c	2.390	0.100	-0.090	9.70000	1.80000	-1.70000	4.98000000000e+02
Wolf 1069 b							2.50100000000e+02
gam Lib c							
HD 147379 b							
nu Oph b							
HD 180314 b							
HD 208897 b							
HD 47366 c							
HD 219134 c	1.511	0.047	-0.047	4.36000	0.22000	-0.22000	7.82000000000e+02
WASP-87 b	15.524	0.673	-0.673	692.86940	47.67450	-47.67450	
HAT-P-49 b	17.822	2.018	-2.018	699.22600	187.51970	-187.51970	
11 Com b							
HAT-P-23 b	15.334	1.009	-1.009	664.23700	35.27800	-35.27800	2.05600000000e+03
HD 191939 b	3.410	0.075	-0.075	10.00000	0.70000	-0.70000	8.80000000000e+02
TOI-530 b	9.303	0.673	-0.673	127.13136	28.60456	-31.78284	5.65000000000e+02
kap CrB b							
Kepler-718 b	16.560	6.970	-3.120				
LTT 9779 b	4.720	0.230	-0.230	29.32000	0.78000	-0.81000	1.97800000000e+03
Kepler-32 b	2.200	0.200	-0.200	1303.00000			
WASP-77 A b	13.787	0.347	-0.325	529.81995	21.61233	-20.34102	1.71500000000e+03
WASP-33 b	17.856	0.829	-0.829	665.21819	44.17837	-44.17837	2.78170000000e+03
HD 113337 b							
WASP-76 b	20.512	0.673	-0.448	292.40360	9.53490	-9.53490	2.16000000000e+03
Kepler-127 c	2.660	0.140	-0.140				
KELT-7 b	17.934	0.673	-0.673	441.78370	69.92260	-69.92260	
HD 189733 b	12.666	0.112	-0.112	359.14790	25.42640	-25.42640	
TrES-3 b	14.975	0.347	-0.415	607.03000	23.83600	-25.42500	
KIC 5479689 b							
Kepler-501 c	1.681						
Kepler-1826 b	1.475						
Kepler-1090 b	2.250	0.210	-0.170				
Kepler-1963 b	0.744						
BD-11 4672 b							
K2-395 b	2.597	0.192	-0.178				
GJ 896 A b				718.29220	181.16219	-181.16219	
HR 858 b	2.085	0.068	-0.064				1.57200000000e+03
TOI-206 b	1.300	0.050	-0.050				9.10000000000e+02
TOI-3364 b	12.229	0.426	-0.359	530.77344	38.13941	-41.31769	1.26400000000e+03
Kepler-48 e				657.00000	25.00000	-25.00000	
HD 215497 b							
HD 114783 b							
HD 75302 b				1716.27340	158.91420	-127.13136	
HIP 29442 c	1.580	0.100	-0.110	4.50000	0.30000	-0.30000	1.21700000000e+03
HD 136352 b	1.664	0.043	-0.043	4.72000	0.42000	-0.42000	9.05000000000e+02
Kepler-32 f	0.820	0.070	-0.070				
Kepler-61 b	2.150	0.130	-0.130				2.73000000000e+02
Kepler-49 e	1.560	0.080	-0.080				
Kepler-127 b	1.400	0.050	-0.050				
TOI-178 f	2.287	0.108	-0.110	7.72000	1.67000	-1.52000	5.21000000000e+02
HD 136352 c	2.916	0.075	-0.073	11.24000	0.65000	-0.63000	6.77000000000e+02
TOI-178 d	2.572	0.075	-0.078	3.01000	0.80000	-1.03000	6.90000000000e+02
HD 136352 d	2.562	0.088	-0.079	8.82000	0.93000	-0.92000	4.31000000000e+02
Kepler-1747 b	4.265						
Kepler-1965 b	1.354						
Kepler-1896 b	3.099						
K2-400 b	1.163	0.051	-0.049				
K2-28 b	2.320	0.240	-0.240				5.68000000000e+02
CoRoT-27 b	11.287	0.493	-0.493	3302.11000	174.80000	-174.80000	1.50000000000e+03
KMT-2021-BLG-0119L b				1754.41281	991.62463	-762.78818	
KMT-2021-BLG-0192L b				34.96112	15.89142	-12.71314	
KMT-2021-BLG-2294L b				22.24799	31.78284	-12.71314	
CoRoT-25 b	12.110	3.400	-1.120	85.81000	12.71000	-12.71000	1.33000000000e+03
NGC 2682 Sand 1429 b							6.83000000000e+02
Kepler-432 c							
Kepler-1099 b	2.830	0.430	-0.510				
L 168-9 b	1.390	0.090	-0.090	4.60000	0.56000	-0.56000	9.65000000000e+02
LHS 1678 b	0.685	0.037	-0.035				
TOI-1710 b	5.150	0.120	-0.120	18.40000	4.80000	-4.50000	7.30000000000e+02
HD 47366 b							
gam Lib b							
Kepler-1695 b	1.119						
TOI-1062 c							8.59000000000e+02
K2-133 b	1.340	0.077	-0.076				
TOI-4641 b	8.183	0.291	-0.314	1229.99594			
Kepler-1797 b	3.058						
HATS-34 b	16.029	2.130	-2.130	299.07803	22.88376	-22.88376	1.44500000000e+03
HATS-7 b	6.311	0.516	-0.381	38.13960	3.81396	-3.81396	1.08400000000e+03
TOI-908 b	3.186	0.155	-0.155	16.13700	4.11200	-4.03900	1.31700000000e+03
WASP-165 b	14.123	2.130	-1.906	209.13214	30.82951	-29.24036	1.62400000000e+03
Kepler-1664 b	3.033						
Kepler-1315 c	1.844						
Kepler-1812 b	2.325						
KMT-2021-BLG-1547L b				467.20776	206.58846	-244.72787	
HIP 38594 b							
HD 44219 b				184.34048	28.60456	-25.42627	
TRAPPIST-1 d	0.788	0.011	-0.010	0.38800	0.01200	-0.01200	
TRAPPIST-1 h	0.755	0.014	-0.014	0.32600	0.02000	-0.02000	
K2-138 d	2.390	0.104	-0.084	7.92000	1.39000	-1.35000	
K2-141 c	7.000	4.600	-2.800	8.00000			6.95000000000e+02
HIP 9618 c	3.343	0.039	-0.039	18.30000	1.70000	-1.70000	4.86900000000e+02
HIP 116454 b	2.530	0.180	-0.180	10.10000	1.20000	-1.10000	7.45000000000e+02
TOI-244 b	1.520	0.120	-0.120	2.68000	0.30000	-0.30000	4.58000000000e+02
HD 140901 b							
HD 140901 c				572.09113	158.91420	-158.91420	
TOI-544 b	2.018	0.076	-0.076	2.89000	0.48000	-0.48000	9.99000000000e+02
TOI-544 c							
HD 110067 b	2.200	0.030	-0.030	5.69000	1.78000	-1.82000	8.00000000000e+02
HD 110067 c	2.388	0.036	-0.036	6.30000			6.99000000000e+02
HD 110067 d	2.852	0.039	-0.039	8.52000	3.31000	-3.25000	6.02000000000e+02
HD 110067 e	1.940	0.040	-0.040	3.90000			5.33000000000e+02
HD 110067 f	2.601	0.042	-0.042	5.04000	1.89000	-1.94000	4.89000000000e+02
HD 110067 g	2.607	0.052	-0.052	8.40000			4.40000000000e+02
HD 5608 b							
HD 62364 c				7923.46219	852.09796	-928.69461	
WASP-110 b	13.877	0.628	-0.628	162.09249	20.34102	-20.34102	
KMT-2022-BLG-0371L b				82.63539	41.31769	-34.96112	
K2-291 b	1.589	0.095	-0.072	6.49000	1.16000	-1.16000	
HATS-44 b	11.960	1.401	-0.796	177.98480	34.96130	-34.96130	1.16100000000e+03
K2-146 b	2.050	0.060	-0.060	5.77000	0.18000	-0.18000	
Kepler-1941 b	2.650						
Kepler-1712 b	2.284						
HD 95735 c							
Kepler-1001 b	3.150	0.340	-0.480				
TOI-2136 b	2.190	0.170	-0.170	6.37000	2.45000	-2.29000	3.95000000000e+02
Kepler-490 b	11.650	3.290	-1.380				
TOI-1444 b	1.397	0.064	-0.064	3.87000	0.71000	-0.71000	
TOI-1442 b	1.170	0.060	-0.060				1.07200000000e+03
K2-165 d	2.648	0.253	-0.148				
Kepler-1744 b	3.768						
Kepler-125 b	2.370	0.100	-0.100				
8 UMi b							
Kepler-1704 b	11.949	0.493	-0.471	1322.16617	92.17024	-88.99195	2.53800000000e+02
Kepler-22 b	2.100	0.120	-0.120	9.10000			2.79000000000e+02
Kepler-1468 c	1.150	0.250	-0.130				
TOI-622 b	9.236	0.314	-0.325	96.30201	21.93016	-22.88365	1.38800000000e+03
Kepler-1878 b	2.920						
Kepler-1951 b	2.321						
K2-212 b	2.650	0.200	-0.180				
K2-138 f	2.904	0.164	-0.111	1.63000	2.12000	-1.18000	
HIP 9618 b	3.900	0.044	-0.044	10.00000	3.10000	-3.10000	6.63400000000e+02
K2-138 e	3.390	0.156	-0.110	12.97000	1.98000	-1.99000	
TRAPPIST-1 c	1.097	0.014	-0.012	1.30800	0.05600	-0.05600	
Kepler-1936 b	3.166						
EPIC 205950854 c	1.310	0.144	-0.063				9.60600000000e+02
TOI-122 b	2.720	0.180	-0.180				4.71000000000e+02
Kepler-236 b	1.570	0.120	-0.120				
TOI-5126 b	4.740	0.160	-0.140				1.44200000000e+03
Kepler-1656 b				47.80000	6.20000	-3.30000	
K2-323 b	2.100	0.090	-0.110				3.18000000000e+02
TOI-4562 b	12.530	0.150	-0.150	732.00000	152.00000	-149.00000	3.18000000000e+02
GJ 3473 c							3.29100000000e+02
TOI-500 b	1.166	0.061	-0.058	1.42000	0.18000	-0.18000	1.61700000000e+03
TOI-1107 b	14.572	0.560	-0.560	1064.72516	57.20911	-57.20911	1.72800000000e+03
TOI-500 c							
K2-370 b	3.207	0.224	-0.548				
HD 28109 d	3.250	0.110	-0.110	5.68100	2.73800	-2.11000	5.06500000000e+02
Kepler-102 e	2.170	0.110	-0.110	4.70000	1.80000	-1.80000	5.90000000000e+02
Kepler-128 c	1.340	0.080	-0.080	0.90000	0.58000	-0.29000	
Kepler-97 b	1.480	0.130	-0.130	3.51000	1.90000	-1.90000	
Kepler-220 b	0.810	0.050	-0.050				
Kepler-62 d	1.950	0.070	-0.070	14.00000			5.10000000000e+02
KOI-142 b	3.438	0.075	-0.075	9.50000	1.10000	-1.10000	
Kepler-102 f	0.861	0.022	-0.022	4.30000			4.95000000000e+02
Kepler-130 c	2.900	0.250	-0.250				6.83000000000e+02
Kepler-102 d	1.154	0.058	-0.058	3.00000	1.30000	-1.30000	6.86000000000e+02
Kepler-25 c	5.217	0.070	-0.065	15.20000	1.30000	-1.60000	
Kepler-1714 b	3.264						
Kepler-1925 b	3.002						
Kepler-1842 b	2.354						
Kepler-1817 b	2.273						
HATS-76 b	12.094	0.347	-0.347	835.57088	28.28673	-28.28673	9.39800000000e+02
MOA-2019-BLG-008L b				5720.91133	953.48522	-635.65681	
TOI-763 b	2.280	0.110	-0.110	9.79000	0.78000	-0.78000	1.03800000000e+03
Kepler-1777 b	2.132						
HD 171238 b							
Kepler-1530 d	3.279						
Kepler-127 d	2.640	0.140	-0.140				
TOI-132 b	3.420	0.130	-0.140	22.40000	1.90000	-1.92000	1.39500000000e+03
K2-356 b	2.290	0.150	-0.120				6.24000000000e+02
Kepler-1717 b	2.989						
HD 110082 b	3.200	0.100	-0.100				
CoRoT-4 b	13.340	0.670	-0.560	228.83000	25.43000	-25.43000	1.07400000000e+03
TOI-3714 b	11.321	0.336	-0.336	222.47988	9.53485	-9.53485	7.50000000000e+02
TOI-3629 b	8.295	0.224	-0.224	82.63539	6.35657	-6.35657	6.90000000000e+02
TOI-2095 b	1.250	0.070	-0.070	4.10000			3.47000000000e+02
TOI-2095 c	1.330	0.080	-0.080	7.40000			2.97000000000e+02
TOI-1194 b	8.597	0.504	-0.460	144.92975	17.48056	-16.20925	1.39100000000e+03
K2-45 b	6.710	0.000	0.000				
HD 93963 A b	1.350	0.042	-0.042	7.80000	3.20000	-3.20000	2.04200000000e+03
TOI-1338 b	6.850	0.190	-0.190	33.00000	20.30000	-19.60000	
HD 109286 b							2.59400000000e+02
HATS-49 b	8.575	0.146	-0.146	112.19399	12.07754	-8.58141	8.34800000000e+02
Kepler-1700 b	2.901						
K2-3 b	2.078	0.076	-0.067	5.11000	0.65000	-0.64000	5.01300000000e+02
GJ 367 b	0.699	0.024	-0.024	0.63300	0.05000	-0.05000	1.36500000000e+03
K2-174 b	2.600	0.100	-0.100				4.55000000000e+02
Kepler-1848 b	1.409						
Kepler-1322 b	1.610	0.200	-0.130				
Kepler-462 c	4.000	0.200	-0.200	6.00000	10.80000	-4.90000	
Kepler-1732 b	4.099						
Kepler-1890 b	0.869						
Kepler-1952 b	1.239						
Kepler-324 c	3.150	0.330	-0.330				
K2-395 c	3.395	0.280	-0.257				
Kepler-1694 b	1.180						
Kepler-1844 b	3.036						
TOI-628 b	11.882	0.460	-0.381	2011.86390	92.17070	-98.52730	1.58600000000e+03
HD 15337 b	1.640	0.060	-0.060	7.51000	1.09000	-1.01000	1.00100000000e+03
Kepler-1673 b	2.936						
GJ 3929 c							3.17000000000e+02
HD 183579 b	3.550	0.150	-0.120	19.70000	4.00000	-3.90000	7.69000000000e+02
HD 15906 b	2.240	0.080	-0.080				6.68000000000e+02
TOI-220 b	3.030	0.150	-0.150	13.80000	1.00000	-1.00000	8.05000000000e+02
TOI-712 b	2.049	0.012	-0.080				6.50000000000e+02
TOI-1052 b	2.870	0.290	-0.240	16.90000	1.70000	-1.70000	1.13500000000e+03
WASP-193 b	16.410	0.661	-0.639	44.17815	9.21702	-9.21702	1.25400000000e+03
TOI-1064 b	2.587	0.043	-0.042	13.50000	1.70000	-1.80000	7.84000000000e+02
